model,family,framing,arm,signed_alpha,n,metric,behaviour,mean,ci_lo,ci_hi
qwen3,actions,real,alpha0.32,-0.32,149,density,initializing,0.6181986344112266,0.5524902668351622,0.6906683513700198
qwen3,actions,real,alpha0.32,-0.32,149,density,deduction,3.590623370986617,3.4311351832835686,3.763907651940328
qwen3,actions,real,alpha0.32,-0.32,149,density,adding-knowledge,1.7200534616632122,1.5932354904845065,1.854232262430609
qwen3,actions,real,alpha0.32,-0.32,149,density,example-testing,0.1798438823752187,0.1253970699909642,0.235868651205899
qwen3,actions,real,alpha0.32,-0.32,149,density,uncertainty-estimation,0.569212378471481,0.48838814998266916,0.6606357019644831
qwen3,actions,real,alpha0.32,-0.32,149,density,backtracking,0.21281387341710997,0.17114609532195774,0.2587342316154264
qwen3,actions,real,alpha0.32,-0.32,149,coverage,initializing,0.1259487967024144,0.11709788404141377,0.13480438068165726
qwen3,actions,real,alpha0.32,-0.32,149,coverage,deduction,0.47427229673215554,0.45595524723031555,0.49341814902782893
qwen3,actions,real,alpha0.32,-0.32,149,coverage,adding-knowledge,0.25775782338458775,0.2405678173727526,0.27597157514100185
qwen3,actions,real,alpha0.32,-0.32,149,coverage,example-testing,0.027870817487913074,0.01956573624993571,0.036618074111055436
qwen3,actions,real,alpha0.32,-0.32,149,coverage,uncertainty-estimation,0.08345080550146501,0.07014157537509107,0.09858761749847975
qwen3,actions,real,alpha0.32,-0.32,149,coverage,backtracking,0.030699460191464183,0.024470747041702694,0.037660493603940866
qwen3,actions,real,alpha0.32,-0.32,149,any,initializing,1.0,1.0,1.0
qwen3,actions,real,alpha0.32,-0.32,149,any,deduction,1.0,1.0,1.0
qwen3,actions,real,alpha0.32,-0.32,149,any,adding-knowledge,0.9865771812080537,0.9664429530201343,1.0
qwen3,actions,real,alpha0.32,-0.32,149,any,example-testing,0.3087248322147651,0.2348993288590604,0.3825503355704698
qwen3,actions,real,alpha0.32,-0.32,149,any,uncertainty-estimation,0.7449664429530202,0.6711409395973155,0.8120805369127517
qwen3,actions,real,alpha0.32,-0.32,149,any,backtracking,0.4429530201342282,0.3691275167785235,0.5234899328859061
qwen3,actions,real,alpha0.32,-0.32,149,words,,336.51677852348996,279.14614093959733,412.94932885906036
qwen3,actions,real,alpha0.32,-0.32,149,n_spans_counted,,19.906040268456376,18.248322147651006,21.765436241610736
qwen3,actions,real,alpha0.32,-0.32,149,repetition_4gram,,0.027662407468571914,0.012988691932212772,0.04838062156636972
qwen3,actions,real,alpha0.32,-0.32,149,executed,,0.5170068027210885,0.43537414965986393,0.5986394557823129
qwq,actions,fake,alpha0.0,0.0,149,density,initializing,0.8099310501989228,0.7234716322790457,0.9101846524859576
qwq,actions,fake,alpha0.0,0.0,149,density,deduction,4.081199523463889,3.9036595279557917,4.260105167216193
qwq,actions,fake,alpha0.0,0.0,149,density,adding-knowledge,1.693736420938381,1.555901067392018,1.855176454233462
qwq,actions,fake,alpha0.0,0.0,149,density,example-testing,0.2827349277477273,0.19734808265802428,0.3810345536764571
qwq,actions,fake,alpha0.0,0.0,149,density,uncertainty-estimation,0.6930601555827316,0.5957297292726704,0.7960609453939674
qwq,actions,fake,alpha0.0,0.0,149,density,backtracking,0.18047548403294802,0.138320259306501,0.22318583167279524
qwq,actions,fake,alpha0.0,0.0,149,coverage,initializing,0.1374096367311288,0.12673222028602166,0.14915962990167028
qwq,actions,fake,alpha0.0,0.0,149,coverage,deduction,0.499632500494876,0.4792181025696773,0.5184160250592709
qwq,actions,fake,alpha0.0,0.0,149,coverage,adding-knowledge,0.211743029847321,0.19439961127556205,0.23060453475208761
qwq,actions,fake,alpha0.0,0.0,149,coverage,example-testing,0.03771302931444244,0.026653836311290233,0.04918214133016184
qwq,actions,fake,alpha0.0,0.0,149,coverage,uncertainty-estimation,0.08816627974577484,0.0743445014739122,0.10301450140941602
qwq,actions,fake,alpha0.0,0.0,149,coverage,backtracking,0.025335523866457012,0.01937017126386282,0.03139635026099494
qwq,actions,fake,alpha0.0,0.0,149,any,initializing,1.0,1.0,1.0
qwq,actions,fake,alpha0.0,0.0,149,any,deduction,1.0,1.0,1.0
qwq,actions,fake,alpha0.0,0.0,149,any,adding-knowledge,0.9932885906040269,0.9798657718120806,1.0
qwq,actions,fake,alpha0.0,0.0,149,any,example-testing,0.348993288590604,0.2751677852348993,0.4228187919463087
qwq,actions,fake,alpha0.0,0.0,149,any,uncertainty-estimation,0.7583892617449665,0.6912751677852349,0.8187919463087249
qwq,actions,fake,alpha0.0,0.0,149,any,backtracking,0.3825503355704698,0.30201342281879195,0.46308724832214765
qwq,actions,fake,alpha0.0,0.0,149,words,,285.9865771812081,252.56040268456377,322.2890939597316
qwq,actions,fake,alpha0.0,0.0,149,n_spans_counted,,21.389261744966444,19.08053691275168,23.772651006711403
qwq,actions,fake,alpha0.0,0.0,149,repetition_4gram,,0.009501312635316169,0.005409351984839638,0.01388965088020528
qwq,actions,fake,alpha0.0,0.0,149,executed,,0.697986577181208,0.6241610738255033,0.7718120805369127
qwq,actions,fake,alpha0.05_aware,0.05,149,density,initializing,0.8597905821904331,0.7707899641181213,0.9546125955436469
qwq,actions,fake,alpha0.05_aware,0.05,149,density,deduction,4.0931858651383815,3.8975966886347106,4.295901867354633
qwq,actions,fake,alpha0.05_aware,0.05,149,density,adding-knowledge,1.7120000755465974,1.580670982296032,1.8432190154608517
qwq,actions,fake,alpha0.05_aware,0.05,149,density,example-testing,0.5268656601746013,0.39247148612421195,0.676234842228554
qwq,actions,fake,alpha0.05_aware,0.05,149,density,uncertainty-estimation,0.6892449458009221,0.5938339047988231,0.7910680245710348
qwq,actions,fake,alpha0.05_aware,0.05,149,density,backtracking,0.17981505639733536,0.13771771589966358,0.22447692521083765
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,initializing,0.1358202492987849,0.12516000239513875,0.14746797355264077
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,deduction,0.489592820785883,0.4685117644096783,0.511220317832039
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,adding-knowledge,0.20702231899462306,0.18977329617906194,0.2238614388000105
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,example-testing,0.061163750531456805,0.048626405744392566,0.07448337723218115
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,uncertainty-estimation,0.08278817149756464,0.07102751228365535,0.09620390208066895
qwq,actions,fake,alpha0.05_aware,0.05,149,coverage,backtracking,0.023612688891687626,0.01776097846038079,0.030098425720805178
qwq,actions,fake,alpha0.05_aware,0.05,149,any,initializing,1.0,1.0,1.0
qwq,actions,fake,alpha0.05_aware,0.05,149,any,deduction,0.9932885906040269,0.9798657718120806,1.0
qwq,actions,fake,alpha0.05_aware,0.05,149,any,adding-knowledge,1.0,1.0,1.0
qwq,actions,fake,alpha0.05_aware,0.05,149,any,example-testing,0.5369127516778524,0.4563758389261745,0.6174496644295302
qwq,actions,fake,alpha0.05_aware,0.05,149,any,uncertainty-estimation,0.7718120805369127,0.7046979865771812,0.8322147651006712
qwq,actions,fake,alpha0.05_aware,0.05,149,any,backtracking,0.3691275167785235,0.2953020134228188,0.44966442953020136
qwq,actions,fake,alpha0.05_aware,0.05,149,words,,277.06040268456377,247.34614093959732,313.0706375838926
qwq,actions,fake,alpha0.05_aware,0.05,149,n_spans_counted,,21.899328859060404,19.556543624161073,24.919630872483218
qwq,actions,fake,alpha0.05_aware,0.05,149,repetition_4gram,,0.010355134343965147,0.00613585372810239,0.015672753632033947
qwq,actions,fake,alpha0.05_aware,0.05,149,executed,,0.8523489932885906,0.7919463087248322,0.9060402684563759
qwq,actions,fake,alpha0.25,-0.25,149,density,initializing,0.7854063663700909,0.709752003104741,0.8722263390296222
qwq,actions,fake,alpha0.25,-0.25,149,density,deduction,4.223359972558674,4.008998307186721,4.4445312134572275
qwq,actions,fake,alpha0.25,-0.25,149,density,adding-knowledge,1.8519457254695286,1.7161665600779281,1.9916421543200091
qwq,actions,fake,alpha0.25,-0.25,149,density,example-testing,0.24812239467702749,0.1762204303660911,0.33079148334810643
qwq,actions,fake,alpha0.25,-0.25,149,density,uncertainty-estimation,0.7167438840444289,0.6150018871030393,0.8202470245810748
qwq,actions,fake,alpha0.25,-0.25,149,density,backtracking,0.1981612612651777,0.15204426666634005,0.2424123048161602
qwq,actions,fake,alpha0.25,-0.25,149,coverage,initializing,0.13416676883192627,0.12375833530269503,0.14450779101739095
qwq,actions,fake,alpha0.25,-0.25,149,coverage,deduction,0.4850157898930349,0.46601313931019456,0.5036595668693555
qwq,actions,fake,alpha0.25,-0.25,149,coverage,adding-knowledge,0.23770474951533904,0.21951079182502278,0.2563817779321173
qwq,actions,fake,alpha0.25,-0.25,149,coverage,example-testing,0.03315311595810338,0.023591069604732052,0.04464999694319365
qwq,actions,fake,alpha0.25,-0.25,149,coverage,uncertainty-estimation,0.0861973716549816,0.07415440301831257,0.09893691603911069
qwq,actions,fake,alpha0.25,-0.25,149,coverage,backtracking,0.023762204146614868,0.018052465591094486,0.03015949563055391
qwq,actions,fake,alpha0.25,-0.25,149,any,initializing,1.0,1.0,1.0
qwq,actions,fake,alpha0.25,-0.25,149,any,deduction,1.0,1.0,1.0
qwq,actions,fake,alpha0.25,-0.25,149,any,adding-knowledge,0.9932885906040269,0.9798657718120806,1.0
qwq,actions,fake,alpha0.25,-0.25,149,any,example-testing,0.3691275167785235,0.28859060402684567,0.4431208053691266
qwq,actions,fake,alpha0.25,-0.25,149,any,uncertainty-estimation,0.7315436241610739,0.6577181208053692,0.7986577181208053
qwq,actions,fake,alpha0.25,-0.25,149,any,backtracking,0.3624161073825503,0.28859060402684567,0.4429530201342282
qwq,actions,fake,alpha0.25,-0.25,149,words,,278.5973154362416,247.24093959731542,315.80788590604027
qwq,actions,fake,alpha0.25,-0.25,149,n_spans_counted,,21.644295302013422,19.40268456375839,24.147818791946307
qwq,actions,fake,alpha0.25,-0.25,149,repetition_4gram,,0.008583179408303086,0.005660559563137971,0.012385052612076996
qwq,actions,fake,alpha0.25,-0.25,149,executed,,0.5234899328859061,0.4429530201342282,0.6040268456375839
qwq,actions,fake,alpha0.3,-0.3,149,density,initializing,0.7716550993176232,0.7009738028766541,0.8424157304008857
qwq,actions,fake,alpha0.3,-0.3,149,density,deduction,4.334596326714899,4.136972480892651,4.51898783282171
qwq,actions,fake,alpha0.3,-0.3,149,density,adding-knowledge,1.8635355580608999,1.7218505353095435,2.0146560863875704
qwq,actions,fake,alpha0.3,-0.3,149,density,example-testing,0.251271928815015,0.1836776127249218,0.32723514899339756
qwq,actions,fake,alpha0.3,-0.3,149,density,uncertainty-estimation,0.7509033638356108,0.6439133239060689,0.8554036059570228
qwq,actions,fake,alpha0.3,-0.3,149,density,backtracking,0.23899604738999639,0.1892961286228665,0.2902865259486243
qwq,actions,fake,alpha0.3,-0.3,149,coverage,initializing,0.13385181764884033,0.12447573993933059,0.14381816306321224
qwq,actions,fake,alpha0.3,-0.3,149,coverage,deduction,0.48979971383817117,0.47086130086997086,0.5085710407592139
qwq,actions,fake,alpha0.3,-0.3,149,coverage,adding-knowledge,0.22909965160753992,0.21105031012635533,0.2474540428991138
qwq,actions,fake,alpha0.3,-0.3,149,coverage,example-testing,0.03384767708761067,0.024856189702201728,0.044564779739722206
qwq,actions,fake,alpha0.3,-0.3,149,coverage,uncertainty-estimation,0.0863109513070248,0.07230665668838206,0.100511930375766
qwq,actions,fake,alpha0.3,-0.3,149,coverage,backtracking,0.027090188510813087,0.021459990194549895,0.033061330181754625
qwq,actions,fake,alpha0.3,-0.3,149,any,initializing,1.0,1.0,1.0
qwq,actions,fake,alpha0.3,-0.3,149,any,deduction,1.0,1.0,1.0
qwq,actions,fake,alpha0.3,-0.3,149,any,adding-knowledge,1.0,1.0,1.0
qwq,actions,fake,alpha0.3,-0.3,149,any,example-testing,0.348993288590604,0.2751677852348993,0.4228187919463087
qwq,actions,fake,alpha0.3,-0.3,149,any,uncertainty-estimation,0.7516778523489933,0.6845637583892618,0.8187919463087249
qwq,actions,fake,alpha0.3,-0.3,149,any,backtracking,0.4429530201342282,0.3624161073825503,0.5234899328859061
qwq,actions,fake,alpha0.3,-0.3,149,words,,254.98657718120805,228.91107382550337,282.54865771812075
qwq,actions,fake,alpha0.3,-0.3,149,n_spans_counted,,20.409395973154364,18.402516778523488,22.54412751677852
qwq,actions,fake,alpha0.3,-0.3,149,repetition_4gram,,0.006798743893831694,0.004674237979128512,0.00922870359741073
qwq,actions,fake,alpha0.3,-0.3,149,executed,,0.5302013422818792,0.44966442953020136,0.610738255033557
qwq,actions,real,alpha0.0,0.0,149,density,initializing,0.8433833059815325,0.7636817249527998,0.9221372512498148
qwq,actions,real,alpha0.0,0.0,149,density,deduction,4.319483415406983,4.133993199127547,4.501138628202577
qwq,actions,real,alpha0.0,0.0,149,density,adding-knowledge,2.0286416872753024,1.9079212629201847,2.1539014059512396
qwq,actions,real,alpha0.0,0.0,149,density,example-testing,0.1594335346964224,0.1083514504321791,0.2148915499512765
qwq,actions,real,alpha0.0,0.0,149,density,uncertainty-estimation,0.6811418438205122,0.5923560044035264,0.7752037248412759
qwq,actions,real,alpha0.0,0.0,149,density,backtracking,0.2034565029439869,0.15318291277461465,0.2539432674254748
qwq,actions,real,alpha0.0,0.0,149,coverage,initializing,0.14434456995918118,0.1348195193775079,0.1540413916557463
qwq,actions,real,alpha0.0,0.0,149,coverage,deduction,0.4833828665618694,0.46786880238572714,0.49841046599939054
qwq,actions,real,alpha0.0,0.0,149,coverage,adding-knowledge,0.24973413548466458,0.234779061423368,0.26465067371667256
qwq,actions,real,alpha0.0,0.0,149,coverage,example-testing,0.020802116681703446,0.014225526118120882,0.028101707234172355
qwq,actions,real,alpha0.0,0.0,149,coverage,uncertainty-estimation,0.07760878989683449,0.06599466070025105,0.0898903311138435
qwq,actions,real,alpha0.0,0.0,149,coverage,backtracking,0.024127521415746967,0.01773674764977087,0.03077620667614015
qwq,actions,real,alpha0.0,0.0,149,any,initializing,1.0,1.0,1.0
qwq,actions,real,alpha0.0,0.0,149,any,deduction,1.0,1.0,1.0
qwq,actions,real,alpha0.0,0.0,149,any,adding-knowledge,1.0,1.0,1.0
qwq,actions,real,alpha0.0,0.0,149,any,example-testing,0.2348993288590604,0.16778523489932887,0.30201342281879195
qwq,actions,real,alpha0.0,0.0,149,any,uncertainty-estimation,0.7449664429530202,0.6778523489932886,0.8120805369127517
qwq,actions,real,alpha0.0,0.0,149,any,backtracking,0.3624161073825503,0.28859060402684567,0.4429530201342282
qwq,actions,real,alpha0.0,0.0,149,words,,210.1208053691275,196.4270134228188,224.06208053691276
qwq,actions,real,alpha0.0,0.0,149,n_spans_counted,,16.93959731543624,15.87248322147651,18.00687919463087
qwq,actions,real,alpha0.0,0.0,149,repetition_4gram,,0.002848317103550419,0.0019569796940296725,0.0038281387868796058
qwq,actions,real,alpha0.0,0.0,149,executed,,0.3624161073825503,0.28859060402684567,0.4429530201342282
qwq,actions,real,alpha0.05_aware,0.05,149,density,initializing,0.7823014788112713,0.7087509391020654,0.8606663380508325
qwq,actions,real,alpha0.05_aware,0.05,149,density,deduction,4.017604612819121,3.821921092919863,4.218437559960074
qwq,actions,real,alpha0.05_aware,0.05,149,density,adding-knowledge,1.8401094309260366,1.7049296449332065,1.9837619499793344
qwq,actions,real,alpha0.05_aware,0.05,149,density,example-testing,0.29516352915093297,0.2311569270277911,0.36178875180016073
qwq,actions,real,alpha0.05_aware,0.05,149,density,uncertainty-estimation,0.9133111978905054,0.8040429089493202,1.0203983742198852
qwq,actions,real,alpha0.05_aware,0.05,149,density,backtracking,0.2380473617907954,0.19122483966878986,0.28584429698482755
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,initializing,0.13347033156147398,0.12394868797374511,0.14361773482526832
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,deduction,0.46801132185864697,0.4465368037220065,0.4880657941275309
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,adding-knowledge,0.22227568138750134,0.205818051931484,0.23940046131297518
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,example-testing,0.039683266954519805,0.03046442803217376,0.04884592433558328
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,uncertainty-estimation,0.10716865680278724,0.0933641157677478,0.12130320533422526
qwq,actions,real,alpha0.05_aware,0.05,149,coverage,backtracking,0.02939074143507059,0.0234682438265651,0.03562481391483153
qwq,actions,real,alpha0.05_aware,0.05,149,any,initializing,1.0,1.0,1.0
qwq,actions,real,alpha0.05_aware,0.05,149,any,deduction,1.0,1.0,1.0
qwq,actions,real,alpha0.05_aware,0.05,149,any,adding-knowledge,1.0,1.0,1.0
qwq,actions,real,alpha0.05_aware,0.05,149,any,example-testing,0.4429530201342282,0.3624161073825503,0.5167785234899329
qwq,actions,real,alpha0.05_aware,0.05,149,any,uncertainty-estimation,0.8120805369127517,0.7516778523489933,0.87248322147651
qwq,actions,real,alpha0.05_aware,0.05,149,any,backtracking,0.4563758389261745,0.37583892617449666,0.5369127516778524
qwq,actions,real,alpha0.05_aware,0.05,149,words,,254.1208053691275,229.58187919463086,281.1546979865772
qwq,actions,real,alpha0.05_aware,0.05,149,n_spans_counted,,19.74496644295302,18.161073825503355,21.510234899328857
qwq,actions,real,alpha0.05_aware,0.05,149,repetition_4gram,,0.010412137622454805,0.00634848927756928,0.015515203163342133
qwq,actions,real,alpha0.05_aware,0.05,149,executed,,0.5637583892617449,0.4899328859060403,0.6442953020134228
qwq,actions,real,alpha0.25,-0.25,149,density,initializing,0.791848601223873,0.7323448694029433,0.8586157924183793
qwq,actions,real,alpha0.25,-0.25,149,density,deduction,4.314749011077378,4.14187403273548,4.494899106818954
qwq,actions,real,alpha0.25,-0.25,149,density,adding-knowledge,2.1871316794551356,2.0345130266596363,2.334309290087302
qwq,actions,real,alpha0.25,-0.25,149,density,example-testing,0.1483364789098352,0.09643169362744161,0.20986860818228625
qwq,actions,real,alpha0.25,-0.25,149,density,uncertainty-estimation,0.5695626244500199,0.486085252102111,0.6551231637235698
qwq,actions,real,alpha0.25,-0.25,149,density,backtracking,0.2455296999227624,0.1912837435620101,0.3025406923753687
qwq,actions,real,alpha0.25,-0.25,149,coverage,initializing,0.1461875155336178,0.13778163530463333,0.15463773377243498
qwq,actions,real,alpha0.25,-0.25,149,coverage,deduction,0.46773517173632984,0.44924736153819705,0.4861084064666402
qwq,actions,real,alpha0.25,-0.25,149,coverage,adding-knowledge,0.2739995750825841,0.2543046046916382,0.29244043231348205
qwq,actions,real,alpha0.25,-0.25,149,coverage,example-testing,0.02161044855118923,0.013350550669174788,0.03138840959915391
qwq,actions,real,alpha0.25,-0.25,149,coverage,uncertainty-estimation,0.06049628315147479,0.051339677358464,0.07000911141703192
qwq,actions,real,alpha0.25,-0.25,149,coverage,backtracking,0.029971005944804337,0.0231484774194579,0.037475175887505
qwq,actions,real,alpha0.25,-0.25,149,any,initializing,1.0,1.0,1.0
qwq,actions,real,alpha0.25,-0.25,149,any,deduction,1.0,1.0,1.0
qwq,actions,real,alpha0.25,-0.25,149,any,adding-knowledge,0.9865771812080537,0.9664429530201343,1.0
qwq,actions,real,alpha0.25,-0.25,149,any,example-testing,0.2080536912751678,0.1476510067114094,0.2684563758389262
qwq,actions,real,alpha0.25,-0.25,149,any,uncertainty-estimation,0.6577181208053692,0.5838926174496645,0.738255033557047
qwq,actions,real,alpha0.25,-0.25,149,any,backtracking,0.40939597315436244,0.33557046979865773,0.4899328859060403
qwq,actions,real,alpha0.25,-0.25,149,words,,203.43624161073825,189.4023489932886,219.53070469798658
qwq,actions,real,alpha0.25,-0.25,149,n_spans_counted,,16.395973154362416,15.355704697986576,17.543624161073826
qwq,actions,real,alpha0.25,-0.25,149,repetition_4gram,,0.0023721501749607494,0.0016373165040515611,0.003158263304522141
qwq,actions,real,alpha0.25,-0.25,149,executed,,0.31543624161073824,0.2481543624161074,0.3959731543624161
qwq,actions,real,alpha0.3,-0.3,149,density,initializing,0.7957405006090464,0.7263985555736459,0.8748922734657018
qwq,actions,real,alpha0.3,-0.3,149,density,deduction,4.262493967272996,4.068713954356817,4.458487039207197
qwq,actions,real,alpha0.3,-0.3,149,density,adding-knowledge,2.1702176218063123,2.023892461633207,2.3179570372508005
qwq,actions,real,alpha0.3,-0.3,149,density,example-testing,0.15973687989011598,0.09763969416177687,0.23887371495799428
qwq,actions,real,alpha0.3,-0.3,149,density,uncertainty-estimation,0.6079895590951252,0.5078914122691603,0.7152416892546041
qwq,actions,real,alpha0.3,-0.3,149,density,backtracking,0.22531037266748574,0.17610553680709842,0.27665120588948167
qwq,actions,real,alpha0.3,-0.3,149,coverage,initializing,0.1429939642829128,0.13385650336374924,0.15316073900641664
qwq,actions,real,alpha0.3,-0.3,149,coverage,deduction,0.4703067398462642,0.4499838610227913,0.48947644232204357
qwq,actions,real,alpha0.3,-0.3,149,coverage,adding-knowledge,0.27273029875647137,0.2539786623952113,0.292251824037292
qwq,actions,real,alpha0.3,-0.3,149,coverage,example-testing,0.022398779701526206,0.014061037518170985,0.03212775214456579
qwq,actions,real,alpha0.3,-0.3,149,coverage,uncertainty-estimation,0.06392724319018629,0.05313253542869069,0.07568032584789552
qwq,actions,real,alpha0.3,-0.3,149,coverage,backtracking,0.027642974222639234,0.021288320565200324,0.034312689509783806
qwq,actions,real,alpha0.3,-0.3,149,any,initializing,1.0,1.0,1.0
qwq,actions,real,alpha0.3,-0.3,149,any,deduction,1.0,1.0,1.0
qwq,actions,real,alpha0.3,-0.3,149,any,adding-knowledge,0.9932885906040269,0.9798657718120806,1.0
qwq,actions,real,alpha0.3,-0.3,149,any,example-testing,0.22818791946308725,0.1610738255033557,0.2953020134228188
qwq,actions,real,alpha0.3,-0.3,149,any,uncertainty-estimation,0.6241610738255033,0.5503355704697986,0.697986577181208
qwq,actions,real,alpha0.3,-0.3,149,any,backtracking,0.38926174496644295,0.3087248322147651,0.4697986577181208
qwq,actions,real,alpha0.3,-0.3,149,words,,221.8724832214765,197.68691275167785,251.8731543624161
qwq,actions,real,alpha0.3,-0.3,149,n_spans_counted,,17.80536912751678,15.919295302013424,20.107382550335572
qwq,actions,real,alpha0.3,-0.3,149,repetition_4gram,,0.0049904286030836575,0.0023948631966999286,0.009425074509042257
qwq,actions,real,alpha0.3,-0.3,149,executed,,0.28859060402684567,0.2214765100671141,0.3625838926174487
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,initializing,0.615590840873535,0.5781318039497072,0.6576669459879366
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,deduction,3.788936416274134,3.6878762167309,3.8886355340734453
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,adding-knowledge,1.696449798494647,1.6134648538543401,1.7747261295047563
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,example-testing,0.40544414896870146,0.34747272259272144,0.46744900159846725
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,uncertainty-estimation,0.7546205482396192,0.7101450326763159,0.8017227927593542
qwq,triggers,hypothetical,alpha0.0,0.0,493,density,backtracking,0.1854373745666005,0.16212920151811805,0.21020777497348714
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,initializing,0.13070355051217603,0.12492236731288464,0.13720273418631257
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,deduction,0.47259143924572705,0.46075250791154365,0.4840420998961781
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,adding-knowledge,0.2249617415971861,0.2138549501223296,0.2357618685374318
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,example-testing,0.056717715697830136,0.048576825056961634,0.06467937916881218
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,uncertainty-estimation,0.09028348981724428,0.08475987891143665,0.09586848598403928
qwq,triggers,hypothetical,alpha0.0,0.0,493,coverage,backtracking,0.02474206312983642,0.021367631558047186,0.028341097560950473
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,initializing,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,deduction,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,adding-knowledge,0.9898580121703854,0.9797160243407708,0.9979716024340771
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,example-testing,0.4766734279918864,0.4340770791075051,0.5192697768762677
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,uncertainty-estimation,0.922920892494929,0.8985801217038539,0.9452332657200812
qwq,triggers,hypothetical,alpha0.0,0.0,493,any,backtracking,0.4158215010141988,0.37322515212981744,0.460446247464503
qwq,triggers,hypothetical,alpha0.0,0.0,493,words,,409.1419878296146,383.5996957403651,436.4658722109533
qwq,triggers,hypothetical,alpha0.0,0.0,493,n_spans_counted,,29.801217038539555,27.947210953346854,31.91501014198783
qwq,triggers,hypothetical,alpha0.0,0.0,493,repetition_4gram,,0.00657660549878654,0.005061232115323785,0.008452817479726388
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,initializing,0.634869342725022,0.5934471007111868,0.6780804317078146
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,deduction,3.7628142838384666,3.6652148987553668,3.865808911689615
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,adding-knowledge,1.5526515228390338,1.4751843875981765,1.6251575283503004
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,example-testing,0.3921776601709777,0.33863965867658197,0.44542942841709093
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,uncertainty-estimation,0.8573500138865009,0.8109295308155752,0.9034768872191287
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,density,backtracking,0.2058813069152641,0.17603169918305317,0.24008830690402444
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,initializing,0.13110923591421253,0.12476356473794858,0.13791457004743343
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,deduction,0.47632627901617325,0.4644273533591121,0.4885990787026439
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,adding-knowledge,0.20711865667538315,0.19731514899114852,0.2165752618772406
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,example-testing,0.054735466185621216,0.04771612203746435,0.06186649157785232
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,uncertainty-estimation,0.10554987891681952,0.09968156865679417,0.1116862733715299
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,coverage,backtracking,0.025160483291790228,0.02192534751809594,0.02830365305770103
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,initializing,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,deduction,1.0,1.0,1.0
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,adding-knowledge,0.9939024390243902,0.9857723577235772,1.0
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,example-testing,0.47764227642276424,0.4349593495934959,0.5223577235772358
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,uncertainty-estimation,0.9573170731707317,0.9390243902439024,0.9735772357723578
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,any,backtracking,0.4410569105691057,0.39634146341463417,0.48577235772357724
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,words,,409.1361788617886,384.1420731707317,435.31463414634146
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,n_spans_counted,,29.473577235772357,27.684959349593495,31.31112804878049
qwq,triggers,hypothetical,alpha0.05_aware,0.05,492,repetition_4gram,,0.008553946306974989,0.0069095467549257885,0.010533326648324268
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,initializing,0.5987615609094458,0.531442666754507,0.6732470424469025
qwq,triggers,hypothetical,alpha0.25,-0.25,127,density,deduction,3.753162514775017,3.5640786559177537,3.9582293220463893
