model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_4b,followup_triggers,hypothetical,unc_nontest_pos,0.25,60,n_spans_counted,,35.25,40.63333333333333,5.383333333333334,1.6829166666666666,8.950833333333328,0.006552677788814376,0.008887729628719806
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,initializing,0.44398321558747006,0.5707057635534688,0.12672254796599872,0.0010652220262948116,0.25774928588963375,0.057224413590449684,0.0701479201609403
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,deduction,3.7422735674281262,4.2260358814237104,0.48376231399558484,0.08641149113489426,0.8765062751523467,0.019833150269670256,0.018856723975066422
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,adding-knowledge,1.3245260124177285,1.5212518623940698,0.19672584997634116,-0.08920486870005927,0.468897196422233,0.1805983985275862,0.2481558206977369
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,example-testing,0.6137032536093195,0.6932096221900735,0.07950636858075401,-0.0928646660499681,0.24380419525106972,0.3634825305665188,0.2860810669504714
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,uncertainty-estimation,0.5369162294454891,0.33285093940040744,-0.20406529004508162,-0.32394093409260716,-0.09044383369822981,0.0011666378823067857,0.00022980738077274355
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density,backtracking,0.17028748181040604,0.14448186997499793,-0.025805611835408124,-0.09241801700793825,0.04160556049005331,0.4771781960915896,0.37323793747178713
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,initializing,0.09250519899682556,0.12556063125218242,0.033055432255356856,0.016607327904309757,0.05153768806077291,0.0004495816966233419,0.00011116132699748966
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,deduction,0.5206158801561669,0.5264730572233669,0.005857177067200053,-0.040090347539061766,0.04860815033963834,0.7945895244829365,0.5608586208294731
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,adding-knowledge,0.19210841862571157,0.1976154720524893,0.005507053426777719,-0.03436833248611425,0.04548166897272154,0.7926587754545941,0.8091403140638775
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,example-testing,0.09285868748446777,0.09151044344668938,-0.0013482440377783963,-0.024713356841902984,0.021122451818385873,0.9100543860020608,0.7871530827616067
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,uncertainty-estimation,0.07590172237249357,0.039483144772443704,-0.036418577600049885,-0.054700191127505876,-0.02047502201156052,8.77468447698217e-05,2.0853206477522703e-05
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,coverage,backtracking,0.026010092364334634,0.019357251252828278,-0.006652841111506354,-0.017931707472593587,0.0040635238778967235,0.25040832800607715,0.22758835708799552
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,adding-knowledge,0.9666666666666667,0.95,-0.016666666666666666,-0.08333333333333333,0.03333333333333333,0.5680718717230764,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,example-testing,0.7666666666666667,0.7166666666666667,-0.05,-0.18333333333333332,0.08333333333333333,0.4714867684114269,0.46685427082272546
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,uncertainty-estimation,0.8333333333333334,0.48333333333333334,-0.35,-0.48333333333333334,-0.23333333333333334,2.0679556379498863e-06,1.1933310815418253e-05
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,any,backtracking,0.6166666666666667,0.38333333333333336,-0.23333333333333334,-0.4166666666666667,-0.06666666666666667,0.012074636411877783,0.013328328780817546
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,initializing,0.021797645081868957,0.03403773995012663,0.01224009486825767,-0.0022083475243958634,0.02940772451844643,0.142108635465124,0.1484375
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,deduction,0.24446384768271992,0.14757554107416093,-0.09688830660855899,-0.19710274367017563,0.00973712491165013,0.06746844042148165,0.05274487395945471
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,adding-knowledge,0.10654117062270863,0.03482790808280381,-0.07171326253990482,-0.1215891106542552,-0.02104321277519814,0.009542802855021544,0.01738584041595459
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,example-testing,0.03741437766807772,0.024597724508891004,-0.012816653159186715,-0.04599103730000229,0.017581898928137957,0.43963365234738255,0.5693359375
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,uncertainty-estimation,0.08113290678209761,0.06436659899698866,-0.016766307785108955,-0.05993588532996288,0.029075060657116944,0.45542841233478004,0.32045745849609375
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_testlex,backtracking,0.0332215537733479,0.007995578284224026,-0.025225975489123875,-0.047061643521158665,-0.004569813100703601,0.027119425954140096,0.01953125
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,initializing,0.42218557050560107,0.5366680236033421,0.11448245309774106,-0.015968308466700516,0.25011526366691006,0.09231809089141463,0.14699277742428238
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,deduction,3.497809719745406,4.07846034034955,0.5806506206041439,0.17939783127467532,0.9777738389690646,0.005666693501089872,0.00659898477038669
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,adding-knowledge,1.2179848417950199,1.486423954311266,0.2684391125162459,-0.013443627785840835,0.5297448388008491,0.06017979143715054,0.07006128773429651
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,example-testing,0.5762888759412419,0.6686118976811826,0.09232302173994071,-0.0737173476354472,0.2572957297140237,0.2842409533993945,0.2704890954256953
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,uncertainty-estimation,0.45578332266339144,0.2684843404034188,-0.18729898225997266,-0.3083031812778596,-0.07583164211654303,0.0022476440968175757,0.0007587099075436754
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,density_nontest,backtracking,0.13706592803705814,0.1364862916907739,-0.0005796363462842504,-0.06918593476080756,0.06513343139352352,0.9871180644548279,0.7122308242635443
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,words,,513.2833333333333,394.6166666666667,-118.66666666666667,-163.075,-74.65958333333337,1.902681604946678e-06,3.17436565402074e-07
qwen3_4b,followup_triggers,hypothetical,unc_testlex_neg,-0.25,60,n_spans_counted,,35.25,29.8,-5.45,-9.000416666666666,-1.982916666666669,0.003970578656021292,0.0002057160873842114
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,initializing,0.44398321558747006,0.3827961708490968,-0.06118704473837323,-0.1541755838311043,0.02903230697844647,0.2004875716396012,0.1641214502707724
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,deduction,3.7422735674281262,3.5642598798156158,-0.1780136876125103,-0.564470920167393,0.2021750228811884,0.3745639402775474,0.2663092893402954
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,adding-knowledge,1.3245260124177285,0.9119347090843006,-0.4125913033334282,-0.6154410114643502,-0.2017385401930868,0.00023947700224802778,0.0004841064709567201
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,example-testing,0.6137032536093195,0.8216484441724009,0.20794519056308142,0.016999921461129518,0.3941428609226454,0.03439488799990741,0.02583428338080158
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,uncertainty-estimation,0.5369162294454891,0.750402525472722,0.21348629602723299,0.05203238676912266,0.3662891153853456,0.010638809653076968,0.001013951411816003
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density,backtracking,0.17028748181040604,0.17260323213783965,0.002315750327433633,-0.0609742162459255,0.06528064287845209,0.9435450919857077,0.7205201468991618
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,initializing,0.09250519899682556,0.06819213213987814,-0.02431306685694742,-0.03606007148974421,-0.01183115991124728,0.0002446462940628073,0.0002393069842694115
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,deduction,0.5206158801561669,0.5001817277331584,-0.020434152423008427,-0.06756599144446475,0.027258325142914604,0.416185137758577,0.28246695020720924
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,adding-knowledge,0.19210841862571157,0.14467634342648358,-0.04743207519922802,-0.077305976072583,-0.016141950660269327,0.0032967029079058225,0.004091429449165271
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,example-testing,0.09285868748446777,0.1477860288868437,0.054927341402375936,0.02351580913145348,0.0850465580569071,0.0008511078074561161,0.000779995269335039
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,uncertainty-estimation,0.07590172237249357,0.11110881709137216,0.0352070947188786,0.008140117341068766,0.060658522018712725,0.012572683749656364,0.0006302596626027147
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,coverage,backtracking,0.026010092364334634,0.028054950722263997,0.002044858357929362,-0.00895195650249451,0.01314107107387902,0.7227363196318464,0.8756638436483968
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,adding-knowledge,0.9666666666666667,1.0,0.03333333333333333,0.0,0.08333333333333333,0.1590367713115879,
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,example-testing,0.7666666666666667,0.8166666666666667,0.05,-0.06666666666666667,0.16666666666666666,0.44320505561522605,0.4385780260809998
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,uncertainty-estimation,0.8333333333333334,0.95,0.11666666666666667,0.016666666666666666,0.21666666666666667,0.01831889446432916,0.0390625
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,any,backtracking,0.6166666666666667,0.5166666666666667,-0.1,-0.25,0.05,0.20341201832334999,0.2008251226951454
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,initializing,0.021797645081868957,0.02593999513002586,0.004142350048156901,-0.023393452676838008,0.028097321909952473,0.7536019689209659,0.684814453125
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,deduction,0.24446384768271992,0.25608494891678474,0.011621101234064854,-0.07351269101606571,0.09492773034399883,0.7868825217987298,0.7216969766329905
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,adding-knowledge,0.10654117062270863,0.06899475341535975,-0.03754641720734885,-0.093014763213405,0.021142958158085447,0.1843046343620935,0.12108809174969792
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,example-testing,0.03741437766807772,0.02840198801387072,-0.009012389654206998,-0.04835987587141275,0.03509101241821701,0.6756029437137344,0.365234375
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,uncertainty-estimation,0.08113290678209761,0.12132832099068792,0.0401954142085903,-0.01538526425557051,0.09368257456693416,0.1575715993044159,0.21306194551289082
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_testlex,backtracking,0.0332215537733479,0.018291149938539454,-0.014930403834808448,-0.03207421172626477,0.0006689475731099999,0.0840671708526784,0.0771484375
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,initializing,0.42218557050560107,0.35685617571907097,-0.06532939478653012,-0.15186988873050145,0.01810971192355647,0.13894052481423572,0.07129517575940755
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,deduction,3.497809719745406,3.30817493089883,-0.18963478884657511,-0.5648903696970855,0.18263269207901664,0.3354643909108271,0.20809025591005303
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,adding-knowledge,1.2179848417950199,0.8429399556689409,-0.3750448861260793,-0.5727240951642739,-0.16166529512306396,0.0006129572391744215,0.0009737677779203383
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,example-testing,0.5762888759412419,0.7932464561585301,0.21695758021728842,0.03603694447464702,0.4029235741888936,0.025541741858036735,0.022253505169014462
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,uncertainty-estimation,0.45578332266339144,0.629074204482034,0.17329088181864272,0.03214501404581954,0.2985616739052569,0.015411168841995187,0.0019912450552290756
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,density_nontest,backtracking,0.13706592803705814,0.15431208219930023,0.017246154162242084,-0.04066236593367851,0.07611299115536847,0.5780207755582191,0.7289487666148489
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,words,,513.2833333333333,782.8333333333334,269.55,210.63791666666668,331.90416666666664,1.4760534288761616e-12,1.3040279762505827e-10
qwen3_4b,followup_triggers,hypothetical,unc_testlex_pos,0.25,60,n_spans_counted,,35.25,52.25,17.0,12.74875,21.517499999999995,1.5986863963982786e-10,2.4523353929936706e-09
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,initializing,0.38961641355307475,0.553596574578703,0.16398016102562812,0.08423715168419292,0.2510034725293512,0.000346356702162456,0.0006895544238670297
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,deduction,3.7083853838727263,3.8436044801339446,0.13521909626121745,-0.29654409241551,0.5942299637433067,0.55105400185183,0.4797442971233997
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,adding-knowledge,1.2324890564806668,1.3886061495870523,0.15611709310638539,-0.1355784454514429,0.42341527236410026,0.28175722602872066,0.2359312319354191
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,example-testing,0.4556464001206486,0.3493059550480144,-0.10634044507263421,-0.2908355187615491,0.06377892229037294,0.23843191227065494,0.38507096484067915
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,uncertainty-estimation,0.7400612937678086,0.3629678803487266,-0.3770934134190819,-0.5225291336664595,-0.23148843360103952,3.0583221520102227e-06,1.5315487761868667e-05
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density,backtracking,0.12851279786341768,0.17840399954931946,0.04989120168590178,-0.026770472348243455,0.1266378566017443,0.21227895764576601,0.09454415086656809
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,initializing,0.09226635859479522,0.12800366398824178,0.03573730539344659,0.022363771286726328,0.049675042180429035,2.0109332485031833e-06,2.945014037380471e-06
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,deduction,0.5234497663071155,0.5282141183778468,0.004764352070731312,-0.0510920993034161,0.060196419478302024,0.8692902993460494,0.606334867988235
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,adding-knowledge,0.18561708512699082,0.22016931257470534,0.0345522274477145,-0.013857147917804858,0.08164550244823128,0.16075903709082706,0.19764832976309
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,example-testing,0.07230258065913961,0.04887629191650457,-0.02342628874263505,-0.05188106191292323,0.0016801673508804228,0.08811575060052666,0.24175922075437484
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,uncertainty-estimation,0.10636531434486556,0.0520220696203847,-0.05434324472448084,-0.07720939304305388,-0.031099918003280724,1.6157604754338205e-05,4.5748887331011005e-05
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,coverage,backtracking,0.019998894967093298,0.02271454352231679,0.0027156485552234954,-0.007600006480210853,0.01331373751785357,0.6186894628480061,0.5360624515451491
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,adding-knowledge,0.9166666666666666,1.0,0.08333333333333333,0.016666666666666666,0.16666666666666666,0.02405494062541027,0.0625
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,example-testing,0.55,0.5333333333333333,-0.016666666666666666,-0.16666666666666666,0.13333333333333333,0.829362178739402,0.8272593465627113
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,uncertainty-estimation,0.8666666666666667,0.6,-0.26666666666666666,-0.4166666666666667,-0.1,0.001870013885220417,0.002496908915141548
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,any,backtracking,0.35,0.38333333333333336,0.03333333333333333,-0.11666666666666667,0.18333333333333332,0.6585143199624031,0.6547208460185769
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,initializing,0.006410256410256411,0.0,-0.006410256410256411,-0.019230769230769232,0.0,0.32139427976944496,
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,deduction,0.12281136084907486,0.06970858838367658,-0.05310277246539828,-0.0957758151147852,-0.011384503672846418,0.019911428432426718,0.01574459671974182
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,adding-knowledge,0.015200888177865048,0.0,-0.015200888177865048,-0.0301877206796467,-0.003003003003003003,0.03316687456548865,0.0625
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,example-testing,0.0,0.005156198482548923,0.005156198482548923,0.0,0.014007888465467399,0.19690414930052133,
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,uncertainty-estimation,0.10529597132008257,0.034150114039748186,-0.07114585728033437,-0.11257242837475323,-0.032933845699644186,0.0008594067471402463,0.0014324188232421875
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_testlex,backtracking,0.007018561151905202,0.001460706982179375,-0.005557854169725827,-0.016778523489932886,0.00010496098075540445,0.32446583376923116,
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,initializing,0.38320615714281836,0.553596574578703,0.1703904174358845,0.09065486134250254,0.257072884907573,0.00019719846747653756,0.0003465791905709803
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,deduction,3.585574023023652,3.7738958917502674,0.1883218687266157,-0.21848940410333675,0.6291868248990523,0.3976222789406999,0.3890686778734408
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,adding-knowledge,1.2172881683028016,1.3886061495870523,0.17131798128425046,-0.12124877585660111,0.44190151692024743,0.2416196129026457,0.1900722749394661
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,example-testing,0.4556464001206486,0.3441497565654655,-0.11149664355518314,-0.29453803399984524,0.058209815557173084,0.2141431608285793,0.34675613073477507
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,uncertainty-estimation,0.634765322447726,0.3288177663089785,-0.3059475561387476,-0.44584619564009115,-0.1688268273494296,5.432562292282028e-05,0.00020247970664265917
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,density_nontest,backtracking,0.12149423671151248,0.17694329256714006,0.05544905585562761,-0.012193976866094677,0.13139080752425678,0.14314633467357973,0.09838791796937585
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,words,,503.1333333333333,433.23333333333335,-69.9,-129.66708333333332,-15.797500000000014,0.01849795575558127,0.013796014133828517
qwen3_4b,followup_triggers,real,unc_all_neg,-0.25,60,n_spans_counted,,33.583333333333336,28.2,-5.383333333333334,-9.417083333333332,-1.6166666666666667,0.00813111394752477,0.00456719777861662
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,initializing,0.38961641355307475,0.3772938595630065,-0.012322553990068237,-0.09274631001187891,0.07258728041011164,0.7768839056223329,0.28577660835396224
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,deduction,3.7083853838727263,3.659997785212602,-0.04838759866012439,-0.4559391210569156,0.3640553071196283,0.8207935684474343,0.7684032766789929
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,adding-knowledge,1.2324890564806668,0.9101323294997066,-0.32235672698096046,-0.5770004077682632,-0.07524927262173722,0.014365914883928336,0.02121244381192546
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,example-testing,0.4556464001206486,0.49330525021509225,0.037658850094443634,-0.15192423511253034,0.2189838217807653,0.6958332559840171,0.8397749013727207
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,uncertainty-estimation,0.7400612937678086,1.0213339590043973,0.2812726652365886,0.06375742012359575,0.5218804891436271,0.016773316675989476,0.03590012321587811
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density,backtracking,0.12851279786341768,0.08046899966425433,-0.04804379819916335,-0.11941640298476922,0.02242816063710643,0.20013616267198342,0.13159068673849106
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,initializing,0.09226635859479522,0.07728196682791592,-0.014984391766879298,-0.026453230140253102,-0.0029192777765646083,0.020243535614509083,0.013379732514095138
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,deduction,0.5234497663071155,0.5421917107061986,0.01874194439908323,-0.041543942635832255,0.07566942547394909,0.5327460655162418,0.3972268427339001
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,adding-knowledge,0.18561708512699082,0.1362776740207768,-0.04933941110621402,-0.08881970742720535,-0.008514974309218045,0.018940235614875203,0.022052724560650692
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,example-testing,0.07230258065913961,0.0825362521873637,0.010233671528224067,-0.020512571461315656,0.03992215358491473,0.5172059487816908,0.7418974469496789
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,uncertainty-estimation,0.10636531434486556,0.14869754005896316,0.042332225714097595,0.006502214678445134,0.07902321156954836,0.023578393595329948,0.02000433540910699
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,coverage,backtracking,0.019998894967093298,0.013014856198781722,-0.006984038768311574,-0.018469526756585645,0.004721161319305774,0.2481501397835297,0.12065461277961731
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,adding-knowledge,0.9166666666666666,0.9333333333333333,0.016666666666666666,-0.08333333333333333,0.11666666666666667,0.7419296566458773,1.0
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,example-testing,0.55,0.5166666666666667,-0.03333333333333333,-0.2,0.11666666666666667,0.6866532407088588,0.6830913983096087
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,uncertainty-estimation,0.8666666666666667,0.9333333333333333,0.06666666666666667,-0.05,0.18333333333333332,0.25153984395669954,0.3876953125
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,any,backtracking,0.35,0.2833333333333333,-0.06666666666666667,-0.21666666666666667,0.08333333333333333,0.3755303033960875,0.37109336952269756
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,initializing,0.006410256410256411,0.0070751897674974605,0.0006649333572410492,-0.015442890442890444,0.01481531289223597,0.935703046047807,
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,deduction,0.12281136084907486,0.18056511105652678,0.05775375020745195,-0.004281528000178682,0.11819103161369747,0.08376030634964522,0.1045203776411654
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,adding-knowledge,0.015200888177865048,0.020179387386603593,0.004978499208738542,-0.015292358849533163,0.027007362683985403,0.639443429528192,0.7646484375
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,example-testing,0.0,0.017071810146793123,0.017071810146793123,0.0,0.041353497501523354,0.11487644654114978,
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,uncertainty-estimation,0.10529597132008257,0.16598893301307674,0.0606929616929942,-0.005909767843018139,0.13132816204925335,0.0915015732877024,0.16676574353914475
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_testlex,backtracking,0.007018561151905202,0.0,-0.007018561151905202,-0.02105568345571561,0.0,0.22694557021581663,
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,initializing,0.38320615714281836,0.37021866979550905,-0.012987487347309288,-0.09649006246854082,0.07691889626373954,0.7721318660548976,0.24180187448132995
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,deduction,3.585574023023652,3.479432674156075,-0.10614134886757633,-0.5237431121572564,0.30164271049852037,0.6177379351761474,0.570820560227273
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,adding-knowledge,1.2172881683028016,0.889952942113103,-0.32733522618969896,-0.5790089626049235,-0.07829539522941092,0.013522050425702833,0.021629032361820177
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,example-testing,0.4556464001206486,0.4762334400682991,0.020587039947650505,-0.165975415586922,0.19600819496394842,0.8242852443808838,0.9861753681161645
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,uncertainty-estimation,0.634765322447726,0.8553450259913206,0.22057970354359444,0.04152493309974537,0.4147571826606637,0.021799175138333068,0.026702290402880455
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,density_nontest,backtracking,0.12149423671151248,0.08046899966425433,-0.04102523704725815,-0.10797021368785091,0.02667013571164332,0.24363940806572232,0.1432539001107216
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,words,,503.1333333333333,561.1333333333333,58.0,-1.5799999999999992,118.2420833333332,0.0651994659250853,0.05656358120387612
qwen3_4b,followup_triggers,real,unc_all_pos,0.25,60,n_spans_counted,,33.583333333333336,37.36666666666667,3.783333333333333,-0.5008333333333332,8.316666666666666,0.09993991204455989,0.18307980727734174
qwen3_4b,followup_triggers,real,unc_nontest_neg,-0.25,60,density,initializing,0.38961641355307475,0.48487866516024963,0.09526225160717484,0.013958874029577958,0.18357151346817593,0.025868920028732215,0.04292481474489162
qwen3_4b,followup_triggers,real,unc_nontest_neg,-0.25,60,density,deduction,3.7083853838727263,3.739910645358884,0.03152526148615758,-0.3948424894319923,0.4408835572051271,0.8823436304580055,0.9296070550032541
qwen3_4b,followup_triggers,real,unc_nontest_neg,-0.25,60,density,adding-knowledge,1.2324890564806668,1.4310637768733845,0.19857472039271748,-0.049228719363463125,0.4512311035633578,0.12780927049171725,0.10375530821437719
qwen3_4b,followup_triggers,real,unc_nontest_neg,-0.25,60,density,example-testing,0.4556464001206486,0.3212291840910863,-0.13441721602956233,-0.29096627329691754,0.009261593396197112,0.09371261261483535,0.21822740333595902
