model,family,framing,arm,signed_alpha,n_pairs,metric,behaviour,base_mean,arm_mean,delta,ci_lo,ci_hi,p_paired_t,p_wilcoxon
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,initializing,0.6143226705511321,0.27908064966210294,-0.3352420208890291,-0.4198325938861608,-0.2509421761028184,7.397747158176907e-13,1.5433700933971837e-14
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,deduction,4.003182863697885,3.4002737943159285,-0.6029090693819558,-0.8525037390128838,-0.34043456443463604,7.457700361292151e-06,1.672038341558012e-05
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,adding-knowledge,1.553506906889467,1.20366289128448,-0.34984401560498724,-0.48715181079896464,-0.2091426083803725,4.879100120251731e-06,4.86251652096658e-05
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,example-testing,0.2404961868894609,0.20950350089335007,-0.030992685996110804,-0.09936231713606146,0.029359162815758694,0.36335983774538255,0.36293087024909265
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,uncertainty-estimation,0.5887896950108035,1.231337081336238,0.6425473863254345,0.4867366725795884,0.8043676211101759,4.3395875708265446e-13,2.7929198453466166e-13
qwen3_4b,steer_actions,real,bt_pos,0.25,149,density_nontest,backtracking,0.27554732217118205,0.33780107444955876,0.062253752278376664,-0.020187348163819285,0.14997188424069718,0.15556554992230368,0.1106239111096378
qwen3_4b,steer_actions,real,bt_pos,0.25,149,words,,334.4697986577181,789.8926174496644,455.4228187919463,391.4929530201342,519.7852348993289,3.2661518694314165e-28,2.0398648824841755e-21
qwen3_4b,steer_actions,real,bt_pos,0.25,149,n_spans_counted,,24.624161073825505,54.40268456375839,29.778523489932887,25.20755033557047,34.41677852348993,6.758579614599295e-24,1.0673419009971274e-19
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,initializing,0.6143226705511321,0.6090786244739905,-0.005244046077141551,-0.08863407872336397,0.0865894051186368,0.9042603143541086,0.6857693230687034
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,deduction,4.160037871122034,4.161689252004049,0.0016513808820160108,-0.23034956535616521,0.23834991831437394,0.9890480611529041,0.6913507537420919
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,adding-knowledge,1.56968172651527,1.5839635114126687,0.014281784897398777,-0.14700230494276303,0.16822918486255414,0.8638101459547113,0.6969490074247191
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,example-testing,0.24243590058771902,0.22463966304203786,-0.017796237545681187,-0.10292567795123447,0.06396227748097032,0.6789185618450255,0.5327116249089144
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,uncertainty-estimation,0.7208768794902509,0.704903233969193,-0.015973645521057973,-0.16394860755810614,0.12783442408478196,0.8319437307032929,0.6817097452741181
qwen3_4b,steer_actions,real,random_bt,0.25,149,density,backtracking,0.2792816538193052,0.23363344778806727,-0.04564820603123795,-0.11612737940268127,0.015346390407384454,0.18722445698326784,0.44716071420773207
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,initializing,0.10724960273226813,0.10058673854829782,-0.0066628641839703105,-0.016479773108654654,0.004206749375912086,0.212055084860961,0.06450600514996033
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,deduction,0.5075862463400163,0.5154573040068763,0.007871057666860075,-0.01803009120791028,0.033625862590143905,0.56578527190031,0.58716762732671
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,adding-knowledge,0.21293079944413223,0.21425643954450185,0.0013256401003696296,-0.021537166935386407,0.02252064689089638,0.9088371185767743,0.6322859827569587
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,example-testing,0.03651186485368786,0.033438000015074604,-0.0030738648386132625,-0.014712022596685031,0.008280759046305295,0.6048270761843915,0.5831431358978962
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,uncertainty-estimation,0.09322868635509086,0.09680327240790008,0.003574586052809223,-0.01727754621232022,0.02317918863088815,0.7326423769292496,0.3829109654413678
qwen3_4b,steer_actions,real,random_bt,0.25,149,coverage,backtracking,0.042492800274804655,0.039458245477349295,-0.0030345547974553588,-0.013686607077303415,0.006921105759284008,0.5794243009787218,0.6925450704946037
qwen3_4b,steer_actions,real,random_bt,0.25,149,any,initializing,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,random_bt,0.25,149,any,deduction,1.0,1.0,0.0,0.0,0.0,,
qwen3_4b,steer_actions,real,random_bt,0.25,149,any,adding-knowledge,0.9865771812080537,0.9798657718120806,-0.006711409395973154,-0.040268456375838924,0.020134228187919462,0.6562419878969388,1.0
qwen3_4b,steer_actions,real,random_bt,0.25,149,any,example-testing,0.3624161073825503,0.31543624161073824,-0.04697986577181208,-0.14093959731543623,0.04697986577181208,0.3286527890721246,0.32698934959801507
qwen3_4b,steer_actions,real,random_bt,0.25,149,any,uncertainty-estimation,0.7516778523489933,0.7114093959731543,-0.040268456375838924,-0.12751677852348994,0.040268456375838924,0.3562780249048205,0.3545394797735013
